stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
COUPANWN,708,COUNTY HOSPITAL RD & PANORAMA DR WB,,36.18444,-86.843029,,,,,,
COUPANEN,709,COUNTY HOSPITAL RD & PANORAMA DR,,36.18413,-86.843152,,,,,,0
COUPANEM,710,COUNTY HOSPITAL RD & PANORAMA DR EB,COUNTY HOSPITAL & HYDES FERRY DR,36.187716,-86.839444,,,,,,0
CREGREWN,717,CRESTMOOR RD & GREEN HILLS VILLAGE DR WB,2281 CRESTMOOR RD & GREEN HILLS VLG,36.109519,-86.814508,0,,,,,0
BUC10AWM,729,BUCHANAN ST & 10TH AVE N WB,BUCHANAN ST & 10TH AV N,36.180536,-86.802572,,,,,,
DEL26AWN,730,DELK AVE & 26TH AVE N WB,,36.178443,-86.819095,0,,,,,
DICBELSS,738,DICKERSON PIKE & BELLSHIRE DR SB,DICKERSON PK & BELLSHIRE DR,36.259517,-86.757895,,,,,,0
DICBENNF,739,DICKERSON PIKE & BEN ALLEN RD NB,3028 DICKERSON PIKE,36.225551,-86.760196,0,,,,,0
DICCLESN,740,N DICKERSON PIKE & CLEVELAND ST SB,886 DICKERSON PIKE & CLEVELAND ST,36.187551,-86.773405,0,,,,,0
DICGORSF,741,DICKERSON PIKE & GORDON TER SB,DICKERSON PK & GORDON TR,36.212387,-86.765054,,,,,,
DICGRISN,742,DICKERSON PIKE & GRIZZARD AVE SB,DICKERSON PK & GRIZZARD AVE,36.208326,-86.767458,,,,,,0
DICDELNF,745,DICKERSON PIKE & DELLWAY VILLA DR N,DICKERSON PK & DELLWAY VILLA RD,36.213799,-86.764334,,,,,,
DICBENNM,747,DICKERSON PIKE & BEN ALLEN NB,DICKERSON PK & EWING DR,36.227385,-86.759588,0,,,,,0
DICTRINM,749,DICKERSON PIKE & E TRINITY LN NB,DICKERSON PK & E TRINITY LN,36.204013,-86.768942,,,,,,
DICMARNM,752,DICKERSON PIKE & MARIE MB,DICKERSON PK & FERN AV,36.198447,-86.770684,,,,,,
DICALHSF,754,DICKERSON PIKE & ALHAMBRA CIR SB,DICKERSON PK & ALHAMBRA CR,36.219365,-86.762615,,,,,,
DICDONNF,756,DICKERSON PIKE & DONALD ST NB,US HWY 31W & DICKERSON PIKE,36.211858,-86.765017,,,,,,
DICDOUNN,757,DICKERSON PIKE & DOUGLAS AVE NB,DICKERSON PK & DOUGLAS AV,36.194021,-86.772334,,,,,,0
DICDUESF,759,DICKERSON PIKE & DUE WEST AVE SB,DICKERSON PK & DUE WEST AVE,36.255715,-86.757984,,,,,,
DICTRINN,762,DICKERSON PIKE & E TRINTY LN NB,DICKERSON PK & E TRINITY LN,36.205694,-86.768557,,,,,,
DICEVANN,763,DICKERSON PIKE & EVANSTON AVE NB,DICKERSON PK & EVANSTON AV,36.189985,-86.772877,,,,,,
DICEWISF,765,DICKERSON PIKE & EWING DR SB,DICKERSON PK & EWING DR,36.228732,-86.759498,,,,,,0
DICGATNF,766,DICKERSON PIKE & GATEWOOD AVE NB,DICKERSON PK & GATEWOOD AV,36.20058,-86.769664,,,,,,0
DICGATSN,767,DICKERSON PIKE & GATEWOOD AVE SB,,36.200189,-86.770043,,,,,,
DICGRANN,768,DICKERSON PIKE & GRACE ST NB,STATE HWY 11 & DICKERSON PIKE,36.183055,-86.773789,,,,,,0
DICGRASN,769,N DICKERSON PIKE & GRACE ST SB,750 DICKERSON PIKE,36.18378,-86.773882,,,,,,0
DICHANNN,770,N DICKERSON PIKE & HANCOCK ST NB,N DICKERSON PK & HANCOCK ST,36.184323,-86.773647,,,,,,
DICLIGSF,774,DICKERSON PIKE & LIGON AVE SB,,36.194193,-86.772489,,,,,,0
DICLORNF,775,DICKERSON PIKE & LORRAINE AVE NB,DICKERSON PK & LORRAINE AV,36.217862,-86.762922,,,,,,0
DICLUCNF,776,DICKERSON PIKE & LUCILE ST NB,DICKERSON PK & LUCILE ST,36.196843,-86.771548,,,,,,0
DICLUCSN,777,DICKERSON PIKE & LUCILE ST SB,DICKERSON PK & LUCILE ST,36.196528,-86.771895,,,,,,
DICMULSN,778,DICKERSON PIKE & MULBERRY DOWNS CIR,DICKERSON PK & MULBERRY DOWNS CR,36.251637,-86.757526,,,,,,
DICBELSN,785,DICKERSON PK & BELL GRIMES LN,,36.268491,-86.756147,,,,,,
DICPINNN,786,DICKERSON PIKE & PINE RIDGE DR NB,DICKERSON PK & PINE RIDGE DR,36.22127,-86.761726,,,,,,
DICPINSN,787,DICKERSON PIKE & PINE RIDGE DR SB,DICKERSON PK & PINE RIDGE DR,36.221328,-86.761926,,,,,,
DICQUENN,788,DICKERSON PIKE & QUEEN AVE NB,DICKERSON PK & QUEEN AV,36.208232,-86.767299,,,,,,
DICRICNN,789,DICKERSON PIKE & RICHARDSON AVE NB,DICKERSON PK & RICHARDSON AV,36.191684,-86.772668,,,,,,
DICRICSF,790,DICKERSON PIKE & RICHARDSON AVE SB,1116 DICKERSON PIKE & RICHARDSON AVE,36.191513,-86.772859,0,,,,,1
DICDELNN,791,DICKERSON & DELLWAY DR NB,STATE HWY 11 & DICKERSON PIKE,36.214963,-86.763917,,,,,,
DICCLENN,792,N DICKERSON PIKE & CLEVELAND ST NB,890 DICKERSON PIKE & CLEVELAND ST,36.187195,-86.773301,,,,,,0
DICSUNNF,793,DICKERSON PIKE & SUNSET CR NB,2958 DICKERSON PIKE & SUNSET DR,36.223889,-86.760818,,,,,,0
DICSUNSF,794,DICKERSON PIKE & SUNSET CR SB,2942 DICKERSON PIKE & SUNSET DR,36.223271,-86.76125,0,,,,,0
DICTUCSN,795,DICKERSON PK & TUCKAHOE DR SB,,36.261558,-86.757642,,,,,,0
DICWTRSF,798,DICKERSON PIKE & W TRINITY LN SB,DICKERSON & W TRINITY LANE,36.204256,-86.769112,,,,,,
DOMFREWN,807,DOMINICAN DR & FRENCH LANDING DR WB,,36.188503,-86.7964,,,,,,
DOMFREEN,808,DOMINICAN DR & FRENCH LANDING DR EB,3RD AVE N & 4TH AVE N,36.188396,-86.796012,,,,,,0
DOMMETEN,809,DOMINICAN DR & METRO CENTER BLVD EB,,36.187775,-86.798861,,,,,,
DONSHASM,811,DONELSON PKWY & SHACKLETT DR SB,,36.143629,-86.666815,,,,,,
DONROYNN,812,DONELSON PKWY & ROYAL PKWY NB,DONELSON PIKE & SHACKLETT DR,36.145763,-86.666486,,,,,,
DOVMOOWN,821,DOVERSIDE DR & MOOREWOOD DR WB,3303 DOVERSIDE DR & MOOREWOOD DR,36.240405,-86.772814,,,,,,0
DRDHERSN,823,DR DB TODD JR BLVD & HERMOSA ST SB,DR D B TODD JR & HERMOSA,36.164472,-86.804654,,,,,,0
DRDJOJNN,824,DR DB TODD JR BLVD & JO JOHNSTON AVE NB,DR D B TODD JR BV & JO JOHNSTON,36.160454,-86.801749,,,,,,
DRDPEANF,827,DR DB TODD JR BLVD & PEARL ST NB,18TH AVE N & 18TH AVE,36.159231,-86.800963,,,,,,0
DOVEAGWN,831,DOVERSIDE DR & EAGLEWOOD LN WB,,36.241297,-86.76779,,,,,,0
EASCHAEN,832,EASTLAND AVE & CHAPEL AVE EB,1812 EASTLAND AVE & CHAPEL AVE,36.182615,-86.735933,,,,,,
EASBENWN,833,EASTLAND AVE & BENSON ST WB,1705 EASTLAND AVE & 17TH ST N,36.182943,-86.738759,,,,,,0
EASCHAWN,834,EASTLAND AVE & CHAPEL AVE WB,1907 EASTLAND AVE & CHAPEL AVE,36.182712,-86.735606,,,,,,
EASSETEN,836,EASTLAND AVE & SETLIFF PL EB,,36.182778,-86.738046,,,,,,
EDG12AWN,837,EDGE HILL AVE & 12TH AVE S WB,EDGEHILL AVE & ALBAR DR,36.142776,-86.786695,,,,,,
EDG15AEN,839,EDGEHILL AVE & 15TH AVE S EB,,36.14307,-86.790822,,,,,,0
EDG19AWN,842,EDGEHILL AVE & 19TH AVE S WB,1886 EDGEHILL AVE & 19TH AVE,36.143915,-86.797502,,,,,,0
CHE8AWN,843,CHESTNUT ST & 8TH AVE S WB,CHESTNUT ST & 8TH AV S,36.141776,-86.778352,,,,,,0
EDG9AWN,844,EDGE HILL AVE & 9TH AVE S WB,,36.141994,-86.78077,0,,,,,
EDG17AWN,846,EDGEHILL AVE & 17TH AVE S WB,EDGEHILL AV & 17TH AV S,36.143534,-86.79422,,,,,,
EDGPEDWF,847,EDGE HILL AVE & PEDWALK WB,,36.14195,-86.783867,,,,,,
ACOELMSM,850,ACORN DR & ELM HILL PK SB,,36.15053,-86.70028,,,,,,
ELMWANEM,853,ELM HILL PIKE & WANDA DR EB,ELM HILL PK & SANBORN DR,36.1506,-86.693653,,,,,,0
ELMAPPNF,854,ELM HILL PIKE & APPLETON DR NB,1912 ELM HILL PIKE & APPLETON DR,36.14918,-86.702937,,,,,,0
ELMATRWM,856,ELM HILL PIKE & ATRIUM WAY WB,,36.153276,-86.688346,,,,,,0
ELMNELWN,857,ELM HILL PIKE & NELSON PL WB,ELM HILL PK & NELSON PL,36.149113,-86.667591,,,,,,0
ELMROYWN,858,ELM HILL PIKE & ROYAL PKWY WB,ELM HILL PK & ROYAL PW,36.151738,-86.676829,,,,,,
ELMERMEN,859,ELM HILL PIKE & ERMAC DR EB,ELM HILL PK & ERMAC DR,36.153273,-86.686932,,,,,,0
MURLESWF,860,MURFREESBORO PIKE & LESTER AVE WB,344 MURFREESBORO PIKE,36.145782,-86.752927,0,,,,,1
MASMAPEN,863,MASSMAN DR & MAPLE LEAF DR EB,MASSMAN DR & MAPLELEAF DR,36.15053,-86.709321,,,,,,
ELMAIRWM,866,ELM HILL PIKE & AIR LANE DR WB,ELM HILL PK & AIR LANE DR,36.146839,-86.704906,,,,,,
ELMMASWM,867,ELM HILL PIKE & MASSMAN DR WB,,36.144372,-86.71576,,,,,,
ELMROYEN,869,ELM HILL PIKE & ROYAL PKWY EB,,36.151668,-86.677224,,,,,,0
ELMSPEWN,870,ELM HILL PIKE & SPENCE LN WB,,36.144052,-86.72106,,,,,,
ELMSPEWF,871,ELM HILL PIKE & SPENCE LN WB,1442 ELM HILL PIKE,36.144025,-86.723261,,,,,,0
ELMSPEEN,872,ELM HILL PIKE & SPENCE LN EB,1442 ELM HILL PIKE,36.143867,-86.723189,,,,,,0
ELMSPEEM,873,ELM HILL PIKE  & SPENCE LN EB,ELM HILL PK & SPENCE LN,36.143929,-86.720575,,,,,,0
ELMPPOWM,874,ELM HILL PIKE & P POOL AVE WB,ELM HILL PK & P POOL AV,36.14442,-86.741041,,,,,,
ELMTWIEN,875,ELM HILL PIKE & TWIN ELMS CT EB,ELM HILL PK & TWIN ELMS CT,36.144053,-86.738002,,,,,,
ELMARLWM,876,ELM HILL PIKE & ARLINGTON AVE WB,1188 ELM HILL PIKE,36.143775,-86.733183,,,,,,0
ELMWANWN,877,ELM HILL PIKE & WANDA DR WB,ELM HILL PK & WANDA DR,36.150495,-86.696659,,,,,,
EWIBRIWN,880,EWING DR & BRICK CHURCH PIKE WB,,36.231512,-86.78049,0,,,,,0
EWIEWIWN,883,EWING DR & EWING LN WB,EWING DR & EWING LANE,36.231059,-86.7766,,,,,,
FAT18SEN,887,FATHERLAND ST & S 18TH ST EB,,36.17301,-86.73886,,,,,,
CHEFOREM,890,CHESTNUT ST & FORT NEGLEY BLVD EB,,36.142159,-86.774589,,,,,,0
FRAHORNN,891,FRANKLIN PIKE & HORNER AVE NB,FRANKLIN PK & HORNER AV,36.12221,-86.775663,,,,,,0
FRABRANF,892,FRANKLIN PIKE & BRADFORD AVE NB,8TH AVE S & BRADFORD AVE,36.128846,-86.777885,,,,,,0
FRACRANF,893,FRANKLIN PIKE & CRAIGHEAD ST NB,,36.126558,-86.777093,,,,,,0
FRAINVNF,895,FRANKLIN PIKE & INVERNESS AVE NB,US HWY 31 & FRANKLIN PIKE,36.125078,-86.776593,,,,,,
FRAINVSF,896,FRANKLIN PIKE & INVERNESS AVE SB,US HWY 31 & FRANKLIN PIKE,36.124631,-86.776671,,,,,,
GALALTNF,901,N GALLATIN PIKE & ALTA LOMA RD NB,1619 GALLATIN PIKE N & ALTA LOMA RD,36.293418,-86.702038,,,,,,0
GALALLSN,904,N GALLATIN PK & ALTA LOMA RD SB,1611 GALLATIN PIKE N & ALTA LOMA RD,36.293366,-86.702361,,,,,,0
GALARDNN,906,N GALLATIN PIKE & ARDEE AVE NB,GALLATIN PK & ARDEE AV,36.219487,-86.727398,,,,,,0
GALBERNN,907,S GALLATIN PIKE & BERKLEY DR NB,S GALLATIN PK & BERKLEY DR,36.24635,-86.721253,,,,,,0
GALBERWF,909,S GALLATIN PIKE & BERKLEY DR SB,1221 GALLATIN PIKE S,36.246271,-86.72157,,,,,,0
GALBRONN,912,S GALLATIN PIKE & BROADMOOR DR NB,,36.229022,-86.725043,,,,,,
GALBURNN,913,GALLATIN PK & BURCHWOOD AV NB,,36.20057,-86.740034,0,,,,,0
GALBURSN,914,GALLATIN PK & BURCHWOOD AV SB,,36.201101,-86.739939,0,,,,,
GALCURSN,920,GALLATIN PIKE & CURDWOOD BLVD SB,,36.219947,-86.72741,,,,,,0
GALEMMNN,937,GALLATIN PIKE & EMMITT AVE NB,,36.252894,-86.71689,,,,,,0
GALSTANF,940,GALLATIN PIKE & STRATFORD AVE NB,3828 GALLATIN PIKE & STRATFORD AVE,36.214783,-86.730154,0,,,,,0
GALGRENN,943,GALLATIN PIKE & GREENWOOD AVE NB,GALLATIN AV & W GREENWOOD AV,36.190647,-86.745313,,,,,,1
GALIVENN,965,GALLATIN PIKE & IVERSON AVE NB,GALLATIN PK & MAYNOR AV,36.207698,-86.735472,,,,,,
GALEMMSN,967,S GALLATIN PIKE & EMMITT AVE SB,889 GALLATIN PIKE S & EMMITT AVE,36.253528,-86.716746,,,,,,0
GALMAPNF,972,GALLATIN PIKE & MAPLE ST NB,169 GALLATIN PIKE S & MAPLE ST,36.261602,-86.7123,0,,,,,0
GALMAYSN,977,GALLATIN PIKE & MAYNOR AVE SB,,36.207107,-86.736105,,,,,,0
GALEDENF,985,GALLATIN PIKE & EDENWOLD RD NB,1507 GALLATIN PIKE N,36.287243,-86.705075,,,,,,0
GALMONSN,986,N GALLATIN PIKE & MONTICELLO AVE SB,1503 GALLATIN PIKE N & EDENWOLD RD,36.287054,-86.705431,0,,,,,1
GALOLDSN,1002,N GALLATIN PIKE & OLD HICKORY BLVD SB,N GALLATIN PK & OLD HICKORY BV,36.264437,-86.7115,0,,,,,1
GALANDNF,1010,N GALLATIN PIKE & ANDERSON LN NB,N GALLATIN PK,36.273885,-86.709877,,,,,,0
GALGRESF,1014,GALLATIN AVE & GREENWOOD AVE SB,217 CHEROKEE RD,36.1902,-86.74568,,,,,,0
GALGILSF,1021,GALLATIN PIKE & GILOCK ST SB,1091 GILLOCK ST & GALLATIN PIKE,36.214284,-86.730804,0,,,,,0
GALCONNN,1024,GALLATIN PIKE & CONFERENCE DR NB,N GALLATIN PK & TWIN HILLS DR,36.302356,-86.692218,0,,,,,
GRABATSN,1029,GRANNY WHITE PIKE & BATTLEFIELD DR  SB,GRANNY WHITE PK & BATTLEFIELD DR,36.115327,-86.792019,0,,,,,
GRABATNN,1030,GRANNY WHITE PIKE & BATTLEFIELD DR NB,GRANNY WHITE PK & BATTLEFIELD DR,36.115166,-86.79194,0,,,,,
GRADRANN,1032,GRANNY WHITE PIKE & DRAUGHON AVE NB,GRANNY WHITE PIKE & 12TH AVE S,36.110228,-86.792679,,,,,,
GRADRASN,1033,GRANNY WHITE PIKE & DRAUGHON AVE SB,GRANNY WHITE PK & DRAUGHON AV,36.110451,-86.792803,,,,,,
GRAMORSM,1035,GRANNY WHITE PIKE & MORROW AVE SB,GRANNY WHITE PK & MORROW AV,36.104798,-86.796221,,,,,,
GRANALNN,1036,GRANNY WHITE PIKE & NOELTON AVE NB,GRANNY WHITE PK & NOELTON AV,36.112817,-86.792321,,,,,,
GRANOESN,1037,GRANNY WHITE PIKE & NOELTON AVE SB,GRANNY WHITE PK & NOELTON AV,36.112987,-86.792433,,,,,,0
GREATHEF,1044,GREAT CIRCLE RD & ATHENS WAY EB,GREAT CIRCLE RD & CONNECTING ROAD,36.198278,-86.795193,,,,,,
GREATHEM,1045,GREAT CIRCLE RD & ATHENS WAY EB,GREAT CIRCLE & VANTAGE WY,36.196325,-86.792789,,,,,,
GREVANEN,1046,GREAT CIRCLE RD & VANTAGE WAY EB,,36.193121,-86.791202,,,0,,,0
HAR10AWN,1055,HARRISON ST & 10TH AVE N WB,HARRISON & 10 AVE,36.167302,-86.791287,,,,,,
HAR8AWF,1058,HARRISON ST & 8TH AVE N WB,,36.168367,-86.788962,,,,,,
HARBOSWM,1060,HARDING PIKE & BOSLEY SPRINGS RD WB,,36.126788,-86.845188,,,,,,0
HARLEANN,1061,HARDING PIKE & LEAKE AVE NB,HARDING PK & 7TH AV N,36.105156,-86.868423,,,,,,
HARHAREN,1066,HARDING PIKE & HARDING PL EB,HARDING RD & HARDING PLACE,36.101951,-86.870292,,,,,,0
HARHARWN,1067,HARDING PL & HARDING MALL WB,,36.080547,-86.722833,,,,,,
HARTANWF,1069,HARDING PL & TANGLEWOOD CT WB,HARDING PL & HUMBER DR,36.081633,-86.714151,,,,,,1
HARJONWN,1070,HARDING PIKE & JONQUIL DR WB,,36.080494,-86.717779,,,,,,0
HARPOSSN,1072,HARDING PIKE & POST RD SB,HARDING & LEAKE AVE,36.104123,-86.869403,,,,,,
HARBELNN,1074,HARDING PIKE & BELLE MEADE BLVD NB,4806 HARDING PIKE & FRANSWORTH DR,36.119246,-86.855264,,,,,,0
HARHILLW,1076,HARDING PIKE & HILLWOOD BLVD WB,HARDING PK & GARDNER DR,36.121384,-86.852753,,,,,,2
HARPAGSN,1086,HARDING PIKE & PAGE RD SB,,36.100465,-86.871159,,,,,,0
HARTAMWF,1090,HARDING PL & TAMPA DR WB,,36.08259,-86.711049,,,,,,1
HARVINWN,1093,HARDING PIKE & VINE CT WB,HARDING PK & VINE CT,36.129868,-86.839437,,,,,,
HARVINEN,1094,HARDING PIKE & VINE CT EB,HARDING PK & VINE CT,36.129538,-86.839827,,,,,,
HARWHBWM,1098,HARDING PIKE & WHITE BRIDGE WB,4628 HARDING PIKE,36.12324,-86.850219,,,,,,0
HARBOSWN,1100,HARDING PIKE & BOSLEY SPRINGS RD WB,HARDING & WOODLAWN,36.127696,-86.843826,,,,,,
HER11AWN,1106,HERMAN ST & 11TH AVE N WB,HERMAN & 11 AVE,36.168145,-86.794374,,,,,,
HER14AEN,1107,HERMAN ST & 14TH AVE N EB,HERMAN ST & 14TH AV N,36.166205,-86.798497,,,,,,
HER24TWN,1111,HERMAN ST & 24TH AVE N WB,HERMAN & 24 AVE,36.162189,-86.81178,,,,,,
HER25AWN,1113,HERMAN ST & 25TH AVE N WB,HERMAN & 25 AVE,36.162366,-86.814559,,,,,,
HER25AEN,1114,HERMAN ST & 25TH AVE N EB,HERMAN ST & 25TH AV N,36.162273,-86.814615,,,,,,1
JAC17AEN,1118,JACKSON ST & 17TH AVE N EB,JACKSON ST & 17TH AV N,36.166302,-86.803747,,,,,,
HERDRIWN,1120,HERMITAGE AVE & DRIFTWOOD ST WB,US HWY 70 & DRIFTWOOD ST,36.154836,-86.758268,,,,,,0
HERDRISF,1121,HERMITAGE AVE & DRIFTWOOD ST SB,,36.154664,-86.758368,,,,,,
HERLINWF,1125,HERMITAGE AVE & LINDSLEY AVE WB,,36.15508,-86.763995,,,,,,0
HEREDGEN,1127,HERMITAGE AVE & EDGAR ST EB,HERMITAGE AV & LITTLE GREEN ST,36.153225,-86.749969,0,,,,,
HERMIDSF,1128,HERMITAGE AVE & MIDDLETON ST SB,,36.155744,-86.766723,0,,,,,
HERWARWN,1132,HERMAN ST & WARREN ST WB,,36.168499,-86.793355,,,,,,
HICOCANN,1134,HICKORY PLAZA DR & OCALA DR NB,,36.050659,-86.716055,,,,,,0
HILCRESN,1142,HILLSBORO PIKE & CRESTMOOR RD SB,3757 HILLSBORO PIKE,36.110036,-86.811595,0,,,,,0
HILGOLSF,1146,HILLSBORO PIKE & GOLF CLUB LN SB,3225 HILLSBORO PIKE & GOLF CLUB LN,36.117639,-86.810283,,,,,,0
HILGOLNF,1147,HILLSBORO PIKE & GOLF CLUB LN NB,HILLSBORO PK & GOLF CLUB LN,36.117949,-86.809911,,,,,,0
HILGRASN,1148,HILLSBORO PIKE & GRAYBAR LN SB,,36.111281,-86.811431,,,,,,
HILGRANN,1149,HILLSBORO PIKE & GRAYBAR LN NB,,36.111099,-86.811197,,,,,,0
HILHAMSN,1150,HILLSBORO PIKE & HAMPTON AVE SB,HILLSBORO PK & MATTHEW LN,36.115795,-86.810718,0,,,,,
HILSHASN,1155,HILLSBORO PIKE & SHARONDALE DR SB,,36.120733,-86.808043,,,,,,0
21AWOONF,1158,21ST AVE S & WOODLAWN DR NB,HILLSBORO & WOODLAWN,36.125435,-86.805294,,,,,,0
HILWOOSN,1159,HILLSBORO PIKE & WOODMONT BLVD SB,,36.114169,-86.811039,,,,,,
HILWOONM,1160,HILLSBORO PIKE & WOODMONT BLVD NB,,36.11461,-86.810695,,,,,,0
H70BAPWM,1168,HWY 70 S & BAPTIST BELLEVUE MEDICAL WB,HWY 70 S & BAPTIST BELLEVUE MEDICAL CENTER,36.078807,-86.951223,,,,,,0
HWYSAWWM,1170,HWY 70 S & SAWYER BROWN WB,HWY 70 S & BELLEVUE CENTER,36.077742,-86.947539,,,,,,
H70CARSN,1172,HWY 70 S & CARNAVON PKWY WB,,36.089861,-86.890964,,,,,,
H70COLEF,1175,HWY 70 S & COLEY DAVIS RD EB,,36.078866,-86.952313,,,,,,0
H70COLEM,1179,HWY 70 S & COLICE JEANNE RD EB,HWY 70 S & DOLCE JEANNE,36.073839,-86.934652,,,,,,0
H70BROEF,1181,HWY 70 S & BROOKMONT TR EB,,36.080517,-86.900418,,,,,,
H70ERIEN,1182,HWY 70 S & ERIN LN EB,,36.078285,-86.909009,,,,,,1
H70ERIWF,1183,HWY 70 S & ERIN LN WB,RAMP & USHY 70S,36.078448,-86.909294,,,,,,0
H70HICEN,1184,HWY 70 S & HICKS LN EB,,36.073828,-86.926547,,,,,,0
H70HICWN,1185,HWY 70 S & HICKS RD WB,STATE HWY 1 & MEMPHIS BRISTOL HWY,36.074021,-86.92593,,,,,,
STPLESPR,1186,HWY 70 S STAPLES PARK AND RIDE EB,HWY 70 S & MALL ENTRANCE,36.077513,-86.947762,0,,,,,
H70OLDEF,1187,HWY 70 S & OLD HICKORY BLVD EB,7087 USHY 70S,36.074666,-86.91989,,,,,,0
H70OLDWF,1189,HWY 70 S & OLD HARDING PIKE WB,70 S & OLD HARDING PK,36.074125,-86.923236,,,,,,0
HWYPEREN,1192,HWY 70 S & PERCY WARNER BLVD EB,HIGHWAY 70 S & 5TH AV N,36.084661,-86.894509,,,,,,0
HWYSAWEN,1193,HWY 70 S & SAWYER BROWN RD EB,,36.076953,-86.94581,,,,,,1
H70CHIEF,1194,HWY 70 S & CHIMNEY HILL EB,7003 USHY 70S,36.076334,-86.915073,,,,,,1
ALBDBTWF,1199,ALBION ST & DR D B TODD JR BLVD WB,JACKSON & D B TODD,36.166186,-86.806237,,,,,,0
MAIS6SEN,1202,MAIN ST & S 6TH ST EB,,36.173464,-86.763597,0,,,,,0
JAM8AWN,1204,JAMES ROBERTSON PKWY & 8TH AVE N WB,JAMES ROBERTSON & 8TH AV N,36.167691,-86.78696,,,,,,
JAMGAYWF,1205,JAMES ROBERTSON PKWY & GAY ST WB,,36.168027,-86.777868,,,,,,
JAM2AEF,1206,JAMES ROBERTSON PKWY & 2ND AVE N EB,JAMES ROBERTSON PW & 2ND AV N,36.167694,-86.778124,,,,,,
JEF10AEN,1207,JEFFERSON ST & 10TH AVE N EB,JEFFERSON & 10 AVE,36.172277,-86.795009,,,,,,0
JEF10AWN,1209,JEFFERSON ST & 10TH AVE N WB,JEFFERSON & 10 AVE,36.172525,-86.794592,,,,,,
JEF11AEN,1210,JEFFERSON ST & 11TH AVE N EB,1102 JEFFERSON ST & 11TH AVE,36.17181,-86.79716,0,,,,,0
JEF11TWN,1211,JEFFERSON ST & 11TH  AVE N WB,JEFFERSON & 11 AVE,36.171851,-86.797607,,,,,,
JEF12AEN,1212,JEFFERSON ST & 12TH AVE N EB,JEFFERSON & 12 AVE,36.171135,-86.79961,,,,,,0
JEF14TWM,1214,JEFFERSON ST & 14TH AVE N WB,JEFFERSON & 14 AVE,36.170981,-86.800988,,,,,,0
JEF16EN,1215,JEFFERSON ST & 16TH AVE N EB,JEFFERSON & 16 AVE N,36.170152,-86.803805,,,,,,
JEF26AWN,1221,JEFFERSON ST & 26TH AVE N WB,JEFFERSON ST & I40 RAMP,36.168263,-86.816657,,,,,,0
JEF27AEN,1222,JEFFERSON ST & 27TH AVE EB,2646 JEFFERSON ST & 27TH AVE,36.167831,-86.818921,,,,,,0
JEF27AWF,1223,JEFFERSON ST & 27TH AVE WB,2642 JEFFERSON ST & 27TH AVE,36.167939,-86.818875,,,,,,0
JEF9AEN,1228,JEFFERSON ST & 9TH AVE N EB,JEFFERSON & 9 AVE,36.17293,-86.792455,,,,,,
JEF9AWN,1229,JEFFERSON ST & 9TH AVE N WB,,36.173126,-86.792339,,,,,,0
JEFDBTEF,1230,JEFFERSON ST & DR DB TODD JR BLVD EB,JEFFERSON ST & DR D B TODD JR BV,36.169454,-86.806339,0,,,,,0
JEFDBTWN,1231,JEFFERSON ST & DR DB TODD JR BLVD W,1784 JEFFERSON ST & DR DB TODD JR BLVD,36.169608,-86.806359,,,,,,0
JEFI40EN,1232,JEFFERSON ST & I-40 EB,JEFFERSON & I40 W,36.168009,-86.817577,,,,,,
JEFI40EF,1233,JEFFERSON ST & I-40 EB,2332 JEFFERSON ST,36.168638,-86.812601,,,,,,0
JEFTEMWN,1235,JEFFERSON ST & ED TEMPLE BLVD WB,,36.167813,-86.820382,,,,,,
JEFI40WN,1236,JEFFERSON ST & I-40 WB,JEFFERSON & WILSON VILLAGE,36.168689,-86.813078,,,,,,
JOH31AWN,1240,JOHN A MERRITT BLVD & 31ST AVE N WB,JOHN A MERRITT BV & 31ST AV N,36.167583,-86.824377,,,,,,
JOH33AEF,1241,JOHN MERRITT & 33 AVE,JOHN A MERRITT BV & SCHRADER ACRES DR,36.167145,-86.826597,,,,,,0
JOH28AEN,1242,JOHN A MERRITT BLVD & 28TH AVE N EB,2880 JOHN A MERRITT BLVD,36.167831,-86.822246,,,,,,0
JOH31AEN,1243,JOHN A MERRITT BLVD & 31ST AVE N EB,,36.167458,-86.824578,,,,,,0
MLKIN,1244,MARTIN LUTHER KING SCHOOL IB,1702 JO JOHNSTON AVE & 17TH AVE,36.161197,-86.80018,,,,,,0
JONJONSN,1250,JONES AVE & JONES CIR SB,JONES AV & JONE CIR,36.206463,-86.758067,,,,,,
KINHAYEN,1255,KINGS LN & HAYNES PARK DR EB,KINGSLANE & HAYNES PARK,36.218819,-86.833837,0,,,,,
LAF1AVWN,1263,LAFAYETTE ST & 1ST AVE S WB,LAFAYETTE & 1 AVE,36.150003,-86.765572,,,,,,
LAF1AEM,1264,LAFAYETTE ST & 1ST AVE S EB,LAFAYETTE & 1 AVE,36.149651,-86.765113,,,,,,0
LAF4AWN,1266,LAFAYETTE ST & 4TH AVE S WB,LAFAYETTE & 4 AVE,36.151871,-86.770982,,,,,,
LAFLEWWN,1272,LAFAYETTE ST & LEWIS ST WB,162 LAFAYETTE ST & LEWIS ST,36.147586,-86.758364,,,,,,1
